"23021";"ATIVO";"Sertão de Senador Pompeu";"SERTAO DE SENADOR POMPEU";"Senador Pompeu";"1"
"23022";"ATIVO";"Litoral de Aracati";"LITORAL DE ARACATI";"Litoral Aracati";"1"
"23023";"ATIVO";"Baixo Jaguaribe";"BAIXO JAGUARIBE";"Baixo Jaguaribe";"1"
"23024";"ATIVO";"Médio Jaguaribe";"MEDIO JAGUARIBE";"Médio Jaguaribe";"1"
"23025";"ATIVO";"Serra do Pereiro";"SERRA DO PEREIRO";"Serra Pereiro";"1"
"23026";"ATIVO";"Iguatu";"IGUATU";"Iguatu";"1"
"23027";"ATIVO";"Várzea Alegre";"VARZEA ALEGRE";"Várzea Alegre";"1"
"23028";"ATIVO";"Lavras da Mangabeira";"LAVRAS DA MANGABEIRA";"Lavr.Mangabeira";"1"
"23029";"ATIVO";"Chapada do Araripe";"CHAPADA DO ARARIPE";"Chap.Araripe";"1"
"23030";"ATIVO";"Caririaçu";"CARIRIACU";"Caririaçu";"1"
"23031";"ATIVO";"Barro";"BARRO";"Barro";"1"
"23032";"ATIVO";"Cariri";"CARIRI";"Cariri";"1"
"23033";"ATIVO";"Brejo Santo";"BREJO SANTO";"Brejo Santo";"1"
"24000";"IGNOR";"Município ignorado - RN";"MUNICIPIO IGNORADO - RN";"Ignorado - RN";"8"
"24001";"ATIVO";"Mossoró";"MOSSORO";"Mossoró";"1"
"24002";"ATIVO";"Chapada do Apodi";"CHAPADA DO APODI";"Chap.Apodi";"1"
"24003";"ATIVO";"Médio Oeste";"MEDIO OESTE";"Médio Oeste";"1"
"24004";"ATIVO";"Vale do Açu";"VALE DO ACU";"Vale do Açu";"1"
"24005";"ATIVO";"Serra de São Miguel";"SERRA DE SAO MIGUEL";"Serra S.Miguel";"1"
"24006";"ATIVO";"Pau dos Ferros";"PAU DOS FERROS";"Pau dos Ferros";"1"
"24007";"ATIVO";"Umarizal";"UMARIZAL";"Umarizal";"1"
"24008";"ATIVO";"Macau";"MACAU";"Macau";"1"
"24009";"ATIVO";"Angicos";"ANGICOS";"Angicos";"1"
"24010";"ATIVO";"Serra de Santana";"SERRA DE SANTANA";"Serra Santana";"1"
"24011";"ATIVO";"Seridó Ocidental";"SERIDO OCIDENTAL";"Seridó Ocid.";"1"
"24012";"ATIVO";"Seridó Oriental";"SERIDO ORIENTAL";"Seridó Oriental";"1"
"24013";"ATIVO";"Baixa Verde";"BAIXA VERDE";"Baixa Verde";"1"
"24014";"ATIVO";"Borborema Potiguar";"BORBOREMA POTIGUAR";"Borborema RN";"1"
