"35022";"ATIVO";"Lagos do DRS II";"LAGOS DO DRS II";"Lagos do DRS II";"1"
"35023";"ATIVO";"Consórcios do DRS II";"CONSORCIOS DO DRS II";"Consórcios do DRS II";"1"
"35031";"ATIVO";"Central do DRS III";"CENTRAL DO DRS III";"Central do DRS III";"1"
"35032";"ATIVO";"Centro Oeste do DRS III";"CENTRO OESTE DO DRS III";"Centro Oeste do DRS III";"1"
"35033";"ATIVO";"Norte do DRS III";"NORTE DO DRS III";"Norte do DRS III";"1"
"35034";"ATIVO";"Coração do DRS III";"CORACAO DO DRS III";"Coração do DRS III";"1"
"35041";"ATIVO";"Baixada Santista";"BAIXADA SANTISTA";"Baixada Santista";"1"
"35051";"ATIVO";"Norte - Barretos";"NORTE - BARRETOS";"Norte - Barretos";"1"
"35052";"ATIVO";"Sul - Barretos";"SUL - BARRETOS";"Sul - Barretos";"1"
"35061";"ATIVO";"Vale do Jurumirim";"VALE DO JURUMIRIM";"Vale do Jurumirim";"1"
"35062";"ATIVO";"Bauru";"BAURU";"Bauru";"1"
"35063";"ATIVO";"Polo Cuesta";"POLO CUESTA";"Polo Cuesta";"1"
"35064";"ATIVO";"Jaú";"JAU";"Jaú";"1"
"35065";"ATIVO";"Lins";"LINS";"Lins";"1"
"35071";"ATIVO";"Bragança";"BRAGANCA";"Bragança";"1"
"35072";"ATIVO";"Região Metropolitana de Campinas";"REGIAO METROPOLITANA DE CAMPINAS";"Reg Metro Campinas";"1"
"35073";"ATIVO";"Jundiaí";"JUNDIAI";"Jundiaí";"1"
"35074";"ATIVO";"Circuito das Águas";"CIRCUITO DAS AGUAS";"Circuito das Águas";"1"
"35081";"ATIVO";"Três Colinas";"TRES COLINAS";"Três Colinas";"1"
"35082";"ATIVO";"Alta Anhanguera";"ALTA ANHANGUERA";"Alta Anhanguera";"1"
"35083";"ATIVO";"Alta Mogiana";"ALTA MOGIANA";"Alta Mogiana";"1"
"35091";"ATIVO";"Adamantina";"ADAMANTINA";"Adamantina";"1"
"35092";"ATIVO";"Assis";"ASSIS";"Assis";"1"
"35093";"ATIVO";"Marília";"MARILIA";"Marília";"1"
"35094";"ATIVO";"Ourinhos";"OURINHOS";"Ourinhos";"1"
"35095";"ATIVO";"Tupã";"TUPA";"Tupã";"1"
"35101";"ATIVO";"Araras";"ARARAS";"Araras";"1"
"35102";"ATIVO";"Limeira";"LIMEIRA";"Limeira";"1"
"35103";"ATIVO";"Piracicaba";"PIRACICABA";"Piracicaba";"1"
"35104";"ATIVO";"Rio Claro";"RIO CLARO";"Rio Claro";"1"
"35111";"ATIVO";"Alta Paulista";"ALTA PAULISTA";"Alta Paulista";"1"
"35112";"ATIVO";"Alta Sorocabana";"ALTA SOROCABANA";"Alta Sorocabana";"1"
"35113";"ATIVO";"Alto Capivari";"ALTO CAPIVARI";"Alto Capivari";"1"
"35114";"ATIVO";"Extremo Oeste Paulista";"EXTREMO OESTE PAULISTA";"Extremo Oeste Paulista";"1"
"35115";"ATIVO";"Pontal do Paranapanema";"PONTAL DO PARANAPANEMA";"Pontal do Paranapanema";"1"
"35121";"ATIVO";"Vale do Ribeira";"VALE DO RIBEIRA";"Vale do Ribeira";"1"
"35131";"ATIVO";"Horizonte Verde";"HORIZONTE VERDE";"Horizonte Verde";"1"
"35132";"ATIVO";"Aquífero Guarani";"AQUIFERO GUARANI";"Aquífero Guarani";"1"
"35133";"ATIVO";"Vale das Cachoeiras";"VALE DAS CACHOEIRAS";"Vale das Cachoeiras";"1"
"35141";"ATIVO";"Baixa Mogiana";"BAIXA MOGIANA";"Baixa Mogiana";"1"
"35142";"ATIVO";"Mantiqueira";"MANTIQUEIRA";"Mantiqueira";"1"
"35143";"ATIVO";"Rio Pardo";"RIO PARDO";"Rio Pardo";"1"
"35151";"ATIVO";"Catanduva";"CATANDUVA";"Catanduva";"1"
"35152";"ATIVO";"Santa Fé do Sul";"SANTA FE DO SUL";"Santa Fé do Sul";"1"
"35153";"ATIVO";"Jales";"JALES";"Jales";"1"
"35154";"ATIVO";"Fernandópolis";"FERNANDOPOLIS";"Fernandópolis";"1"
"35155";"ATIVO";"São José do Rio Preto";"SAO JOSE DO RIO PRETO";"São José do Rio Preto";"1"
"35156";"ATIVO";"José Bonifácio";"JOSE BONIFACIO";"José Bonifácio";"1"
"35157";"ATIVO";"Votuporanga";"VOTUPORANGA";"Votuporanga";"1"
"35161";"ATIVO";"Itapetininga";"ITAPETININGA";"Itapetininga";"1"
"35162";"ATIVO";"Itapeva";"ITAPEVA";"Itapeva";"1"
"35163";"ATIVO";"Sorocaba";"SOROCABA";"Sorocaba";"1"
"35171";"ATIVO";"Alto Vale do Paraíba";"ALTO VALE DO PARAIBA";"Alto Vale do Paraíba";"1"
"35172";"ATIVO";"Circuito da Fé e Vale Histórico";"CIRCUITO DA FE E VALE HISTORICO";"Circ. da Fé/V.Histórico";"1"
"35173";"ATIVO";"Litoral Norte";"LITORAL NORTE";"Litoral Norte";"1"
"35174";"ATIVO";"Vale do Paraíba/Região Serrana";"VALE DO PARAIBA/REGIAO SERRANA";"V. Paraíba-Reg. Serrana";"1"
"41000";"IGNOR";"Município ignorado - PR";"MUNICIPIO IGNORADO - PR";"Ignorado - PR";"8"
"41001";"ATIVO";"1ª RS Paranaguá";"1A RS PARANAGUA";"1ª RS Paranaguá";"1"
"41002";"ATIVO";"2ª RS Metropolitana";"2A RS METROPOLITANA";"2ª RS Metropolitana";"1"
"41003";"ATIVO";"3ª RS Ponta Grossa";"3A RS PONTA GROSSA";"3ª RS Ponta Grossa";"1"
"41004";"ATIVO";"4ª RS Irati";"4A RS IRATI";"4ª RS Irati";"1"
"41005";"ATIVO";"5ª RS Guarapuava";"5A RS GUARAPUAVA";"5ª RS Guarapuava";"1"
"41006";"ATIVO";"6ª RS União da Vitória";"6A RS UNIAO DA VITORIA";"6ª RS União da Vitória";"1"
"41007";"ATIVO";"7ª RS Pato Branco";"7A RS PATO BRANCO";"7ª RS Pato Branco";"1"
"41008";"ATIVO";"8ª RS Francisco Beltrão";"8A RS FRANCISCO BELTRAO";"8ª RS Francisco Beltrão";"1"
"41009";"ATIVO";"9ª RS Foz do Iguaçu";"9A RS FOZ DO IGUACU";"9ª RS Foz do Iguaçu";"1"
"41010";"ATIVO";"10ª RS Cascavel";"10A RS CASCAVEL";"10ª RS Cascavel";"1"
"41011";"ATIVO";"11ª RS Campo Mourão";"11A RS CAMPO MOURAO";"11ª RS Campo Mourão";"1"
"41012";"ATIVO";"12ª RS Umuarama";"12A RS UMUARAMA";"12ª RS Umuarama";"1"
"41013";"ATIVO";"13ª RS Cianorte";"13A RS CIANORTE";"13ª RS Cianorte";"1"
"41014";"ATIVO";"14ª RS Paranavaí";"14A RS PARANAVAI";"14ª RS Paranavaí";"1"
"41015";"ATIVO";"15ª RS Maringá";"15A RS MARINGA";"15ª RS Maringá";"1"
"41016";"ATIVO";"16ª RS Apucarana";"16A RS APUCARANA";"16ª RS Apucarana";"1"
"41017";"ATIVO";"17ª RS Londrina";"17A RS LONDRINA";"17ª RS Londrina";"1"
"41018";"ATIVO";"18ª RS Cornélio Procópio";"18A RS CORNELIO PROCOPIO";"18ª RS Cornélio Procópio";"1"
"41019";"ATIVO";"19ª RS Jacarezinho";"19A RS JACAREZINHO";"19ª RS Jacarezinho";"1"
"41020";"ATIVO";"20ª RS Toledo";"20A RS TOLEDO";"20ª RS Toledo";"1"
"41021";"ATIVO";"21ª RS Telêmaco Borba";"21A RS TELEMACO BORBA";"21ª RS Telêmaco Borba";"1"
"41022";"ATIVO";"22ª RS Ivaiporã";"22A RS IVAIPORA";"22ª RS Ivaiporã";"1"
"42000";"IGNOR";"Município ignorado - SC";"MUNICIPIO IGNORADO - SC";"Município ignorado - SC";"8"
"42001";"ATIVO";"Extremo Oeste";"EXTREMO OESTE";"Extremo Oeste";"1"
"42002";"ATIVO";"Oeste";"OESTE";"Oeste";"1"
"42003";"ATIVO";"Xanxerê";"XANXERE";"Xanxerê";"1"
"42004";"ATIVO";"Alto Vale do Itajaí";"ALTO VALE DO ITAJAI";"Alto Vale do Itajaí";"1"
"42005";"ATIVO";"Foz do Rio Itajaí";"FOZ DO RIO ITAJAI";"Foz do Rio Itajaí";"1"
"42006";"ATIVO";"Médio Vale do Itajaí";"MEDIO VALE DO ITAJAI";"Médio Vale do Itajaí";"1"
"42007";"ATIVO";"Grande Florianópolis";"GRANDE FLORIANOPOLIS";"Grande Florianópolis";"1"
"42008";"ATIVO";"Meio Oeste";"MEIO OESTE";"Meio Oeste";"1"
"42009";"ATIVO";"Alto Vale do Rio do Peixe";"ALTO VALE DO RIO DO PEIXE";"Alto Vale do R.do Peixe";"1"
"42010";"ATIVO";"Alto Uruguai Catarinense";"ALTO URUGUAI CATARINENSE";"Alto Uruguai Catarinense";"1"
"42011";"ATIVO";"Nordeste";"NORDESTE";"Nordeste";"1"
"42012";"ATIVO";"Planalto Norte";"PLANALTO NORTE";"Planalto Norte";"1"
"42013";"ATIVO";"Serra Catarinense";"SERRA CATARINENSE";"Serra Catarinense";"1"
"42014";"ATIVO";"Extremo Sul Catarinense";"EXTREMO SUL CATARINENSE";"Extremo Sul Catarinense";"1"
"42015";"ATIVO";"Carbonífera";"CARBONÍFERA";"Carbonífera";"1"
"42016";"ATIVO";"Laguna";"LAGUNA";"Laguna";"1"
"43000";"IGNOR";"Município ignorado - RS";"MUNICIPIO IGNORADO - RS";"Ignorado - RS";"8"
"43001";"ATIVO";"Região 01 - Verdes Campos";"REGIAO 01 - VERDES CAMPOS";"01 Verdes Campos";"1"
"43002";"ATIVO";"Região 02 - Entre Rios";"REGIAO 02 - ENTRE RIOS";"02 Entre Rios";"1"
"43003";"ATIVO";"Região 03 - Fronteira Oeste";"REGIAO 03 - FRONTEIRA OESTE";"03 Fronteira Oeste";"1"
"43004";"ATIVO";"Região 04 - Belas Praias";"REGIAO 04 - BELAS PRAIAS";"04 Belas Praias";"1"
"43005";"ATIVO";"Região 05 - Bons Ventos";"REGIAO 05 - BONS VENTOS";"05 Bons Ventos";"1"
"43006";"ATIVO";"Região 06 - Vale do Paranhana e Costa Serr";"REGIAO 06 - VALE DO PARANHANA E COSTA SERR";"06 V.Paranhana/C. Serra";"1"
"43007";"ATIVO";"Região 07 - Vale dos Sinos";"REGIAO 07 - VALE DOS SINOS";"07 Vale dos Sinos";"1"
"43008";"ATIVO";"Região 08 - Vale do Caí e Metropolitana";"REGIAO 08 - VALE DO CAI E METROPOLITANA";"08 Vale Caí/Metropolitan";"1"
"43009";"ATIVO";"Região 09 - Carbonífera/Costa Doce";"REGIAO 09 - CARBONIFERA/COSTA DOCE";"09 Carbonífera/Costa Doc";"1"
"43010";"ATIVO";"Região 10 - Capital e Vale do Gravataí";"REGIAO 10 - CAPITAL E VALE DO GRAVATAI";"10 Capital/Vale Gravataí";"1"
"43011";"ATIVO";"Região 11 - Sete Povos das Missões";"REGIAO 11 - SETE POVOS DAS MISSOES";"11 Sete Povos Missões";"1"
"43012";"ATIVO";"Região 12 - Portal das Missões";"REGIAO 12 - PORTAL DAS MISSOES";"12 Portal das Missões";"1"
"43013";"ATIVO";"Região 13 - Diversidade";"REGIAO 13 - DIVERSIDADE";"13 Diversidade";"1"
"43014";"ATIVO";"Região 14 - Fronteira Noroeste";"REGIAO 14 - FRONTEIRA NOROESTE";"14 Fronteira Noroeste";"1"
"43015";"ATIVO";"Região 15 - Caminho das Águas";"REGIAO 15 - CAMINHO DAS AGUAS";"15 Caminho das Águas";"1"
"43016";"ATIVO";"Região 16 - Alto Uruguai Gaúcho";"REGIAO 16 - ALTO URUGUAI GAUCHO";"16 Alto Uruguai Gaúcho";"1"
"43017";"ATIVO";"Região 17 - Planalto";"REGIAO 17 - PLANALTO";"17 Planalto";"1"
"43018";"ATIVO";"Região 18 - Araucárias";"REGIAO 18 - ARAUCARIAS";"18 Araucárias";"1"
"43019";"ATIVO";"Região 19 - Botucaraí";"REGIAO 19 - BOTUCARAI";"19 Botucaraí";"1"
"43020";"ATIVO";"Região 20 - Rota da Produção";"REGIAO 20 - ROTA DA PRODUCAO";"20 Rota da Produção";"1"
"43021";"ATIVO";"Região 21 - Sul";"REGIAO 21 - SUL";"21 Sul";"1"
"43022";"ATIVO";"Região 22 - Pampa";"REGIAO 22 - PAMPA";"22 Pampa";"1"
"43023";"ATIVO";"Região 23 - Caxias e Hortênsias";"REGIAO 23 - CAXIAS E HORTENSIAS";"23 Caxias e Hortênsias";"1"
"43024";"ATIVO";"Região 24 - Campos de Cima da Serra";"REGIAO 24 - CAMPOS DE CIMA DA SERRA";"24 Campos de Cima Serra";"1"
"43025";"ATIVO";"Região 25 - Vinhedos e Basalto";"REGIAO 25 - VINHEDOS E BASALTO";"25 Vinhedos e Basalto";"1"
"43026";"ATIVO";"Região 26 - Uva Vale";"REGIAO 26 - UVA VALE";"26 Uva Vale";"1"
"43027";"ATIVO";"Região 27 - Jacuí Centro";"REGIAO 27 - JACUI CENTRO";"27 Jacuí Centro";"1"
"43028";"ATIVO";"Região 28 - Vinte e Oito";"REGIAO 28 - VINTE E OITO";"28 Vinte e Oito";"1"
"43029";"ATIVO";"Região 29 - Vales e Montanhas";"REGIAO 29 - VALES E MONTANHAS";"29 Vales e Montanhas";"1"
"43030";"ATIVO";"Região 30 - Vale da Luz";"REGIAO 30 - VALE DA LUZ";"30 Vale da Luz";"1"
"50000";"IGNOR";"Município ignorado - MS";"MUNICIPIO IGNORADO - MS";"Ignorado - MS";"8"
"50001";"ATIVO";"Campo Grande";"CAMPO GRANDE";"Campo Grande";"1"
"50002";"ATIVO";"Corumbá";"CORUMBA";"Corumbá";"1"
"50003";"ATIVO";"Dourados";"DOURADOS";"Dourados";"1"
"50004";"ATIVO";"Três Lagoas";"TRES LAGOAS";"Três Lagoas";"1"
"51000";"IGNOR";"Município ignorado - MT";"MUNICIPIO IGNORADO - MT";"Ignorado - MT";"8"
"51001";"ATIVO";"Alto Tapajós";"ALTO TAPAJOS";"Alto Tapajós";"1"
"51002";"ATIVO";"Baixada Cuiabana";"BAIXADA CUIABANA";"Baixada Cuiabana";"1"
"51003";"ATIVO";"Araguaia Xingu";"ARAGUAIA XINGU";"Araguaia Xingu";"1"
"51004";"ATIVO";"Centro Norte";"CENTRO NORTE";"Centro Norte";"1"
"51005";"ATIVO";"Garças Araguaia";"GARCAS ARAGUAIA";"Garças Araguaia";"1"
"51006";"ATIVO";"Médio Araguaia";"MEDIO ARAGUAIA";"Médio Araguaia";"1"
"51007";"ATIVO";"Médio Norte Matogrossense";"MEDIO NORTE MATOGROSSENSE";"Médio N. Matogrossense";"1"
"51008";"ATIVO";"Noroeste Matogrossense";"NOROESTE MATOGROSSENSE";"Noroeste Matogrossense";"1"
"51009";"ATIVO";"Norte Araguaia Karajá";"NORTE ARAGUAIA KARAJA";"Norte Araguaia Karajá";"1"
"51010";"ATIVO";"Norte Matogrossense";"NORTE MATOGROSSENSE";"Norte Matogrossense";"1"
"51011";"ATIVO";"Oeste Matogrossense";"OESTE MATOGROSSENSE";"Oeste Matogrossense";"1"
"51012";"ATIVO";"Sudoeste Matogrossense";"SUDOESTE MATOGROSSENSE";"Sudoeste Matogrossense";"1"
"51013";"ATIVO";"Sul Matogrossense";"SUL MATOGROSSENSE";"Sul Matogrossense";"1"
"51014";"ATIVO";"Teles Pires";"TELES PIRES";"Teles Pires";"1"
"51015";"ATIVO";"Vale do Peixoto";"VALE DO PEIXOTO";"Vale do Peixoto";"1"
"51016";"ATIVO";"Vale dos Arinos";"VALE DOS ARINOS";"Vale dos Arinos";"1"
"52000";"IGNOR";"Município ignorado - GO";"MUNICIPIO IGNORADO - GO";"Ignorado - GO";"8"
"52001";"ATIVO";"Central";"CENTRAL";"Central";"1"
"52002";"ATIVO";"Centro Sul";"CENTRO SUL";"Centro Sul";"1"
"52003";"ATIVO";"Entorno Norte";"ENTORNO NORTE";"Entorno Norte";"1"
"52004";"ATIVO";"Entorno Sul";"ENTORNO SUL";"Entorno Sul";"1"
"52005";"ATIVO";"Estrada de Ferro";"ESTRADA DE FERRO";"Estrada de Ferro";"1"
"52006";"ATIVO";"Nordeste I";"NORDESTE I";"Nordeste I";"1"
"52007";"ATIVO";"Nordeste II";"NORDESTE II";"Nordeste II";"1"
"52008";"ATIVO";"Norte";"NORTE";"Norte";"1"
"52009";"ATIVO";"Oeste I";"OESTE I";"Oeste I";"1"
"52010";"ATIVO";"Oeste II";"OESTE II";"Oeste II";"1"
"52011";"ATIVO";"Pirineus";"PIRINEUS";"Pirineus";"1"
"52012";"ATIVO";"Rio Vermelho";"RIO VERMELHO";"Rio Vermelho";"1"
"52013";"ATIVO";"São Patrício I";"SAO PATRICIO I";"São Patrício I";"1"
"52014";"ATIVO";"Serra da Mesa";"SERRA DA MESA";"Serra da Mesa";"1"
"52015";"ATIVO";"Sudoeste I";"SUDOESTE I";"Sudoeste I";"1"
"52016";"ATIVO";"Sudoeste II";"SUDOESTE II";"Sudoeste II";"1"
"52017";"ATIVO";"Sul";"SUL";"Sul";"1"
"52018";"ATIVO";"São Patrício II";"SAO PATRICIO II";"São Patrício II";"1"
"52980";"TRANSF";"Municípios transferidos para Tocantins";"MUNICIPIOS TRANSFERIDOS PARA TOCANTINS";"Transf p/Tocantins";"7"
"53001";"ATIVO";"Distrito Federal";"DISTRITO FEDERAL";"Distrito Federal";"1"
